created_at,user/id,user/id_str,user/name,user/screen_name,user/location,user/description,user/url,user/protected,user/followers_count,user/friends_count,user/listed_count,user/created_at,user/favourites_count,user/utc_offset,user/time_zone,user/geo_enabled,user/verified,user/statuses_count,user/lang,user/contributors_enabled,user/is_translator,user/is_translation_enabled,user/profile_background_color,user/profile_background_image_url,user/profile_background_image_url_https,user/profile_background_tile,user/profile_image_url,user/profile_image_url_https,user/profile_banner_url,user/profile_link_color,user/profile_sidebar_border_color,user/profile_sidebar_fill_color,user/profile_text_color,user/profile_use_background_image,user/has_extended_profile,user/default_profile,user/default_profile_image,user/following,user/follow_request_sent,user/notifications,user/translator_type,label,user/entities/url/urls/0/url,user/entities/url/urls/0/expanded_url,user/entities/url/urls/0/display_url,user/entities/url/urls/0/indices/0,user/entities/url/urls/0/indices/1,user/entities/description/urls/0/url,user/entities/description/urls/0/expanded_url,user/entities/description/urls/0/display_url,user/entities/description/urls/0/indices/0,user/entities/description/urls/0/indices/1,user/entities/description/urls/1/url,user/entities/description/urls/1/expanded_url,user/entities/description/urls/1/display_url,user/entities/description/urls/1/indices/0,user/entities/description/urls/1/indices/1,user/entities/description/urls/2/url,user/entities/description/urls/2/expanded_url,user/entities/description/urls/2/display_url,user/entities/description/urls/2/indices/0,user/entities/description/urls/2/indices/1,user/entities/description/urls/3/url,user/entities/description/urls/3/expanded_url,user/entities/description/urls/3/display_url,user/entities/description/urls/3/indices/0,user/entities/description/urls/3/indices/1,user/entities/description/urls/4/url,user/entities/description/urls/4/expanded_url,user/entities/description/urls/4/display_url,user/entities/description/urls/4/indices/0,user/entities/description/urls/4/indices/1
Tue Jan 22 00:30:00 +0000 2019,241192205,241192205,Canal 44,CANAL44TV,"Guadalajara, Jalisco","Whatsapp: 33 2242 0690 ¡La señal de todos! Noticias, series, documentales, análisis, programación infantil, cine, musicales y más.",https://t.co/tYEHAQAIih,false,138620,15939,482,Fri Jan 21 17:44:17 +0000 2011,7605,,,true,true,160561,es,false,false,false,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1082688153880674305/UrP-oSyB_normal.jpg,https://pbs.twimg.com/profile_images/1082688153880674305/UrP-oSyB_normal.jpg,https://pbs.twimg.com/profile_banners/241192205/1546967962,009999,FFFFFF,DDEEF6,333333,true,false,false,false,false,false,false,regular,bot,https://t.co/tYEHAQAIih,http://www.udgtv.com,udgtv.com,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 20:13:18 +0000 2019,190608775,190608775,HABER1903,haber1903com,Beşiktaş,Beşiktaş'ın Kalbi,http://t.co/u80wKYwPkW,false,139160,5,281,Tue Sep 14 11:43:44 +0000 2010,1,,,false,true,116003,tr,false,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/444614788346163201/2VFOfDcd_normal.png,https://pbs.twimg.com/profile_images/444614788346163201/2VFOfDcd_normal.png,https://pbs.twimg.com/profile_banners/190608775/1394839853,E10000,CCCCCC,DDDDDD,333333,true,false,false,false,false,false,false,none,bot,http://t.co/u80wKYwPkW,http://www.Haber1903.com,Haber1903.com,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 27 20:43:33 +0000 2017,1914626330,1914626330,ワロスな画像bot,www_gazou1,,30分に1回ワロスな画像をつぶやくよ。とか言いながらたまに画像じゃない普通のつぶやきもあるよ。面白かったらRTしてね！,,false,965,0,15,Sat Sep 28 16:26:05 +0000 2013,39,,,false,false,56591,ja,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/378800000523210860/9fda4fc2d2ce751aa7581e2750acb7f1_normal.jpeg,https://pbs.twimg.com/profile_images/378800000523210860/9fda4fc2d2ce751aa7581e2750acb7f1_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 18:41:00 +0000 2019,87307603,87307603,Lucy 🍋,LuciaMicaelaR,Mexico,,,false,1000,904,71,Tue Nov 03 23:06:14 +0000 2009,708,,,true,false,23400,en,false,false,false,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,false,http://pbs.twimg.com/profile_images/1016159755021107200/dtiikbaF_normal.jpg,https://pbs.twimg.com/profile_images/1016159755021107200/dtiikbaF_normal.jpg,https://pbs.twimg.com/profile_banners/87307603/1546803267,E31710,FFFFFF,EADEAA,333333,true,false,false,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Jan 18 20:41:35 +0000 2019,564631124,564631124,Instagram ➡️ @800booty (+112K),800Nalgas,#800Booty,Cuenta sólo para  #BootyAdictos | Rendimos culto a los #traseros más hermosos de la red | Las #Nalgonas más Bellas! Síguenos en #Instagram,https://t.co/z9dnUtkUXu,false,112376,3269,623,Fri Apr 27 13:59:50 +0000 2012,5508,,,true,false,70671,es,false,false,false,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,http://pbs.twimg.com/profile_images/979459841738641409/FAltLilB_normal.jpg,https://pbs.twimg.com/profile_images/979459841738641409/FAltLilB_normal.jpg,https://pbs.twimg.com/profile_banners/564631124/1522356451,0CBAB9,FFFFFF,EFEFEF,333333,true,false,false,false,false,false,false,none,bot,https://t.co/z9dnUtkUXu,https://www.instagram.com/800booty/,instagram.com/800booty/,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Jan 01 01:36:30 +0000 2019,2800469755,2800469755,Lorena Kloss,brownlee_dr,Florida,#HumanRights  #Autism #ActuallyAutistic #Artist,,false,23450,3578,82,Tue Sep 09 19:40:57 +0000 2014,904,,,false,false,13835,en,false,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1041287254008750080/mXek7pUt_normal.jpg,https://pbs.twimg.com/profile_images/1041287254008750080/mXek7pUt_normal.jpg,https://pbs.twimg.com/profile_banners/2800469755/1538216596,FF0000,000000,000000,000000,false,true,false,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 23:40:02 +0000 2019,717313,717313,Ars Technica,arstechnica,NYC - Boston - Chicago - SF,"Original news, reviews, analysis of tech trends, and expert advice on the most fundamental aspects of tech.",http://t.co/Ul1NPoX9hd,false,1170497,1113,29281,Sun Jan 28 01:58:49 +0000 2007,6185,,,false,true,97313,en,false,false,false,201F25,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/2215576731/ars-logo_normal.png,https://pbs.twimg.com/profile_images/2215576731/ars-logo_normal.png,https://pbs.twimg.com/profile_banners/717313/1407516523,FF5B00,FFFFFF,EEEEEE,333333,true,false,false,false,false,false,false,none,bot,http://t.co/Ul1NPoX9hd,http://arstechnica.com,arstechnica.com,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 12:21:43 +0000 2019,1098366914,1098366914,Яблоки Брендона,Miss__Jackson_,,"Мы перестали проверять, есть ли монстры под нашими кроватями, когда осознали, что они внутри нас.",https://t.co/KaUPjD4jHf,false,887,468,30,Thu Jan 17 14:48:32 +0000 2013,1239,,,true,false,98818,ru,false,false,false,141111,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,true,http://pbs.twimg.com/profile_images/957253072752922624/0hiZW-Rd_normal.jpg,https://pbs.twimg.com/profile_images/957253072752922624/0hiZW-Rd_normal.jpg,https://pbs.twimg.com/profile_banners/1098366914/1517061875,19CF86,FFFFFF,F6F6F6,333333,true,true,false,false,false,false,false,none,bot,https://t.co/KaUPjD4jHf,http://ask.fm/Sve_ross,ask.fm/Sve_ross,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 14 07:00:20 +0000 2019,2652608395,2652608395,عرباوى,3rabawy_,"North Sinai, Egypt",L 3ayz RTS y3ml mn L likes w y2ol dn fl mention aw DM .. @Abo_salem7 .. follow 3l instagram .. Mohamed_salem745,,false,179589,83381,90,Thu Jul 17 01:56:12 +0000 2014,65,,,false,false,86790,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/958986071764815872/EfEh4wUB_normal.jpg,https://pbs.twimg.com/profile_images/958986071764815872/EfEh4wUB_normal.jpg,https://pbs.twimg.com/profile_banners/2652608395/1474795419,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,regular,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Sep 06 12:37:38 +0000 2018,892501717,892501717,CurvyLadyProbs,CurvyLadyProbs,,You’ll end up ordinary if you’re not careful. Spreading self-love and positive body image everywhere I go. Exist loudly. #curvyladyprobs,,false,93138,3477,291,Sat Oct 20 04:57:13 +0000 2012,30045,,,false,false,62404,en,false,false,false,97F7B5,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,true,http://pbs.twimg.com/profile_images/974457166726918145/X4JP9twV_normal.jpg,https://pbs.twimg.com/profile_images/974457166726918145/X4JP9twV_normal.jpg,https://pbs.twimg.com/profile_banners/892501717/1519271169,94D487,000000,DDEEF6,333333,false,false,false,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Aug 20 03:45:13 +0000 2017,385181678,385181678,Kostin Valentin,KostinValentin,,,,false,1285,1892,1,Wed Oct 05 01:13:31 +0000 2011,0,,,false,false,6030,ru,false,false,true,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/848358091515199493/Bv8EVZCa_normal.jpg,https://pbs.twimg.com/profile_images/848358091515199493/Bv8EVZCa_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 05:45:23 +0000 2019,2198788956,2198788956,N A E U N 's || #%%,Aoy_ChSM,ตัวอยู่ไทยแต่ใจอยู่ที่ซนนาอึน,NAEUN❤ | APINK🐼,https://t.co/sNC2UNU17r,false,2546,138,9,Sun Nov 17 02:53:31 +0000 2013,22486,,,true,false,93555,th,false,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/928651583323123712/joJN1p0q_normal.jpg,https://pbs.twimg.com/profile_images/928651583323123712/joJN1p0q_normal.jpg,https://pbs.twimg.com/profile_banners/2198788956/1527684281,F58EA8,000000,000000,000000,false,true,false,false,false,false,false,none,bot,https://t.co/sNC2UNU17r,https://www.youtube.com/c/CHANYA_SM,youtube.com/c/CHANYA_SM,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Jul 24 01:35:48 +0000 2016,1196559378,1196559378,Born to Workout,BornToWorkout,"New Castle, Delaware",Hi. My name is James Gold. I'm a Fitness trainer @ Born to Workout. My goal is to inspire and motivate you to live a better life.,http://t.co/Uk9nihiP,false,0,0,0,Tue Feb 19 10:03:02 +0000 2013,55429,,,false,false,55520,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/640539388779171843/fS6M3mSV_normal.png,https://pbs.twimg.com/profile_images/640539388779171843/fS6M3mSV_normal.png,https://pbs.twimg.com/profile_banners/1196559378/1441551817,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,bot,http://t.co/Uk9nihiP,http://www.borntoworkout.com,borntoworkout.com,0,20,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 17:02:44 +0000 2019,131472597,131472597,Ian Sutherland,iansuth,"London, England",My thrillers will entertain you while scaring you into changing all your passwords! Author of the Brody Taylor Thriller Series. (@ianhsuth for book marketing).,http://t.co/LJsaWuQ3Wq,false,124127,103979,2746,Sat Apr 10 11:03:23 +0000 2010,9570,,,false,false,265456,en,false,false,false,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,false,http://pbs.twimg.com/profile_images/448069047335124992/l-ZRqnsP_normal.jpeg,https://pbs.twimg.com/profile_images/448069047335124992/l-ZRqnsP_normal.jpeg,https://pbs.twimg.com/profile_banners/131472597/1489939653,2FC2EF,181A1E,252429,666666,true,false,false,false,false,false,false,none,bot,http://t.co/LJsaWuQ3Wq,http://ianhsutherland.com,ianhsutherland.com,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 18:10:39 +0000 2019,710772673,710772673,Dr. Ender Saraç,haydrendersarac,Istanbul,"Resmi Dr. Ender Saraç Hesabı; Aile Hekimi, Ayurveda, Akupuntur, Estetik Medikal, İş Yeri Hekimliği Uzmanı.",https://t.co/51lchBKUz3,false,98574,169,141,Sun Jul 22 14:30:15 +0000 2012,4291,,,true,false,13505,tr,false,false,false,F3F0EE,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/937609968458588161/YOrfEPKc_normal.jpg,https://pbs.twimg.com/profile_images/937609968458588161/YOrfEPKc_normal.jpg,https://pbs.twimg.com/profile_banners/710772673/1462857250,0084B4,FFFFFF,DDEEF6,333333,true,false,false,false,false,false,false,none,bot,https://t.co/51lchBKUz3,http://www.endersarac.com,endersarac.com,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 16:49:33 +0000 2019,564109899,564109899,hope,hopecarlimarie,ksu ‘21,laughing till our ribs get tough,https://t.co/gnEjKp2LJa,false,945,595,10,Thu Apr 26 20:47:17 +0000 2012,17762,,,true,false,21937,en,false,false,false,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,true,http://pbs.twimg.com/profile_images/1082000443620933634/kNpdL6eu_normal.jpg,https://pbs.twimg.com/profile_images/1082000443620933634/kNpdL6eu_normal.jpg,https://pbs.twimg.com/profile_banners/564109899/1544490487,89C9FA,FFFFFF,DAECF4,663B12,true,true,false,false,false,false,false,none,bot,https://t.co/gnEjKp2LJa,https://vsco.co/hcmh,vsco.co/hcmh,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Jul 12 11:13:07 +0000 2017,13862172,13862172,Jacob Appelbaum,ioerror,The Village; Be Seeing You!,Ethics enthusiast &&  الحب و الحياة في وقت قصير && cast iron club,http://t.co/YbRQrSvEgV,false,92989,3435,3895,Sat Feb 23 12:22:25 +0000 2008,10675,,,false,false,68596,en,false,false,false,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,false,http://pbs.twimg.com/profile_images/510535958807068672/Xk-mjIxF_normal.jpeg,https://pbs.twimg.com/profile_images/510535958807068672/Xk-mjIxF_normal.jpeg,,990000,DFDFDF,F3F3F3,333333,true,true,false,false,false,false,false,none,bot,http://t.co/YbRQrSvEgV,http://www.appelbaum.net/,appelbaum.net,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 23:55:23 +0000 2019,239625459,239625459,Papa Luchon,darkvader2015,"Amsterdam, Holanda","Tnlgo., Democrata, Barcelones, anticorreista.
Libertario, Ateo,3er Anticristo",,false,1747,254,89,Tue Jan 18 01:58:23 +0000 2011,1494,,,true,false,544843,es,false,false,false,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,false,http://pbs.twimg.com/profile_images/1086065716426620932/FqEM458z_normal.jpg,https://pbs.twimg.com/profile_images/1086065716426620932/FqEM458z_normal.jpg,https://pbs.twimg.com/profile_banners/239625459/1545064891,2FC2EF,181A1E,252429,666666,true,true,false,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 16:10:15 +0000 2019,19622847,19622847,Akamai Technologies,Akamai,"Cambridge, MA","Akamai secures and delivers digital experiences for the world’s largest companies, keeping apps and experiences closer to users — and threats far away.",http://t.co/cYtWJORUJm,false,112131,3043,1479,Tue Jan 27 22:58:24 +0000 2009,3097,,,true,true,20958,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1027571609287065600/7T50fTyA_normal.jpg,https://pbs.twimg.com/profile_images/1027571609287065600/7T50fTyA_normal.jpg,https://pbs.twimg.com/profile_banners/19622847/1533655514,0099CC,FFFFFF,999999,333333,true,false,false,false,false,false,false,none,bot,http://t.co/cYtWJORUJm,http://www.akamai.com/,akamai.com,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 21:08:05 +0000 2019,1541524698,1541524698,Bosnak,BosporusCaptan,"İzmir, Türkiye","Sevismeden uyuduk, Sıla'ya da cok ayıp oldu aşkım.",,false,72207,61716,30,Sun Jun 23 18:14:21 +0000 2013,26697,,,false,false,187296,tr,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1086363578700087297/KlRbB0-i_normal.jpg,https://pbs.twimg.com/profile_images/1086363578700087297/KlRbB0-i_normal.jpg,https://pbs.twimg.com/profile_banners/1541524698/1546627931,0084B4,FFFFFF,DDEEF6,333333,true,true,false,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 22:31:50 +0000 2019,398836690,398836690,bet365_es,bet365_es,,"El grupo líder mundial en apuestas deportivas en línea, Casino, Póquer y Tragaperras. Seguidores (18+).Juega responsablemente. http://t.co/FPXH95rlL4",http://t.co/M8IGKNi8gW,false,112471,365,292,Wed Oct 26 16:26:11 +0000 2011,1156,,,false,true,69955,en-gb,false,false,false,054735,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/875374897660407808/I1cb_hr-_normal.jpg,https://pbs.twimg.com/profile_images/875374897660407808/I1cb_hr-_normal.jpg,https://pbs.twimg.com/profile_banners/398836690/1432640060,06855F,FFFFFF,DDEEF6,333333,true,true,false,false,false,false,false,none,bot,http://t.co/M8IGKNi8gW,http://www.bet365.es,bet365.es,0,22,http://t.co/FPXH95rlL4,http://bit.ly/Responsable,bit.ly/Responsable,127,149,,,,,,,,,,,,,,,,,,,,
Tue Jan 22 00:21:47 +0000 2019,118509623,118509623,Revista Contexto,Contexto_Tuc,"Tucumán, Argentina","Contexto desde 1997 es LA REVISTA de Tucumán, República Argentina.",http://t.co/PaiSzzYK6v,false,103501,91970,0,Sun Feb 28 22:31:14 +0000 2010,2668,,,false,false,265650,es,false,false,false,FAFEFF,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,false,http://pbs.twimg.com/profile_images/932380963442757634/Z41d_gN5_normal.jpg,https://pbs.twimg.com/profile_images/932380963442757634/Z41d_gN5_normal.jpg,https://pbs.twimg.com/profile_banners/118509623/1547684085,009999,EEEEEE,DEDEDE,333333,false,false,false,false,false,false,false,none,bot,http://t.co/PaiSzzYK6v,http://contextotucuman.com,contextotucuman.com,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 23:24:12 +0000 2019,147146101,147146101,てっぺい,figppei,アジムステップ,てっぺいです  最近ハマったの→ザック・エフロン/猫/Bethesda/忍殺/FGO  つぶやくのもやってるのもFF14が9割です,https://t.co/EqVv32wGej,false,1143,1655,76,Sun May 23 09:47:31 +0000 2010,421607,,,false,false,413119,ja,false,false,true,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,false,http://pbs.twimg.com/profile_images/1086806334513672192/emkZrLFV_normal.jpg,https://pbs.twimg.com/profile_images/1086806334513672192/emkZrLFV_normal.jpg,https://pbs.twimg.com/profile_banners/147146101/1495109523,F58EA8,FFFFFF,DAECF4,663B12,true,false,false,false,false,false,false,none,bot,https://t.co/EqVv32wGej,http://racing-lagoon.info/nomu/view.php?id=fb9a28125d84c61a9ed5bbdf0b9d4d38,racing-lagoon.info/nomu/view.php?…,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 17:43:07 +0000 2019,115885449,115885449,꧁sͫeͦeͤdvillaͩgͬeͣ꧂,Seedvillage,「種」って呼んでくださいな,アイコン:秘密 大人です。来不拒去不追。もふどらやってます。アイコン補正かなり強め。かなり濃い性的嗜好してます。RTも多め！無濾過脳直ツイート。雌の鼠蹊部ほんと好き。いいものは拡散したいマン。とってもNSFW。地雷リストはhttps://t.co/D5DXD4FvUu へ,https://t.co/7KiBcm1yBR,false,1387,1051,0,Sat Feb 20 09:12:37 +0000 2010,30669,,,false,false,242088,ja,false,false,false,4F9E8E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/800376285864177664/O6Q2YZK3_normal.jpg,https://pbs.twimg.com/profile_images/800376285864177664/O6Q2YZK3_normal.jpg,https://pbs.twimg.com/profile_banners/115885449/1494644816,249900,260606,3E6AC9,333333,true,true,false,false,false,false,false,none,bot,https://t.co/7KiBcm1yBR,http://www.amazon.co.jp/registry/wishlist/3QCUB2TGCU2ME/ref=cm_sw_r_li_awwl_L_9WShzbKXTP229,amazon.co.jp/registry/wishl…,0,23,https://t.co/D5DXD4FvUu,http://twpf.jp/Seedvillage,twpf.jp/Seedvillage,111,134,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 21:08:36 +0000 2019,1775731,1775731,NYT Food,nytfood,"New York, NY","Restaurant reviews, food news, recipes and more from our reporters and editors.",http://t.co/b1wHH2isqh,false,1399168,203,10575,Wed Mar 21 17:54:03 +0000 2007,212,,,false,true,36094,en,false,false,false,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/963805479708184577/GtH18wgX_normal.jpg,https://pbs.twimg.com/profile_images/963805479708184577/GtH18wgX_normal.jpg,https://pbs.twimg.com/profile_banners/1775731/1518624917,004276,333333,E7EFF8,000000,true,false,false,false,false,false,false,none,bot,http://t.co/b1wHH2isqh,http://www.nytimes.com/food,nytimes.com/food,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 20:13:14 +0000 2019,453510918,453510918,Country Words,Country_Words,USA,The original country lyric page! Revolutionizing the way lyrics are viewed in country music... CountryWords@yahoo.com,https://t.co/i1ZUlrrdeB,false,981705,794,880,Tue Jan 03 00:36:32 +0000 2012,735,,,false,false,59076,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/464945079669751808/KA6u0apU_normal.jpeg,https://pbs.twimg.com/profile_images/464945079669751808/KA6u0apU_normal.jpeg,https://pbs.twimg.com/profile_banners/453510918/1399327926,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,bot,https://t.co/i1ZUlrrdeB,https://open.spotify.com/user/country_words/playlist/3d7VgIjnpSqBxBSt7WQF3a?si=OcCBdvKh,open.spotify.com/user/country_w…,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 19:34:51 +0000 2019,587526194,587526194,けんP@1/6スターライトクルーズ,ken1500,ウサミン星　◆所属: RPPRPRODUCTION、765プ,"みりあ&紗南担当のモバマスS4パッションP、デレステ第14&26期SSS、亜美P、当人男性、非声ｵﾀ、非変態。無課金でシンデレラガールズ＆765ASを中心にアイドルマスターを応援＆楽曲鑑賞中心にP活動中。 ◆765OFAシーズンファン数: 1,956万人（全国８位）◆現モバID:133838980",https://t.co/l2CVDBgAD5,false,1938,1985,129,Tue May 22 15:55:53 +0000 2012,12022,,,false,false,42683,ja,false,false,false,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,true,http://pbs.twimg.com/profile_images/1076584880102825984/m9ChxQE7_normal.jpg,https://pbs.twimg.com/profile_images/1076584880102825984/m9ChxQE7_normal.jpg,https://pbs.twimg.com/profile_banners/587526194/1543107821,038543,000000,F6F6F6,333333,true,false,false,false,false,false,false,none,bot,https://t.co/l2CVDBgAD5,http://twpf.jp/ken1500,twpf.jp/ken1500,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
